,logFC,AveExpr,t,P.Value,adj.P.Val,B
CYP27A1,-1.95042932010517,5.94407334957528,-12.9797131204518,9.97204313936094e-34,4.67195769910696e-32,65.6574084378565
C3orf86,-1.380181543996,1.00509925507003,-12.9767858162928,1.02668714167029e-33,4.80245132982252e-32,65.6284809500685
UBASH3B,-1.57268700865421,2.45498946211175,-12.976449928019,1.03012514148858e-33,4.81471178343011e-32,65.6251619357181
PRKCQ,-1.60405446887587,2.40326749709857,-12.9741240338496,1.05424862567349e-33,4.9235582805027e-32,65.6021803010687
POLE2,1.5320404647009,2.57112751195477,12.9676583038304,1.12430611093327e-33,5.24243303529944e-32,65.5383052204675
CDKN3,2.11197735728272,3.38712701580721,12.9650944124551,1.15335338897972e-33,5.37362387665509e-32,65.5129811040679
KNTC1,1.49130062335521,2.85707005064114,12.9558751021189,1.26411629755706e-33,5.88503051701566e-32,65.4219416531018
SLC7A7,-1.59040192266764,4.42540197050222,-12.9496616553123,1.34468022520983e-33,6.25515099553411e-32,65.3606038678397
GPRIN1,1.77839147186678,2.69146873492425,12.9444626911249,1.41600568330926e-33,6.57655972914745e-32,65.3092927041621
TM6SF1,-1.40908985569496,2.41670872993716,-12.9349103793453,1.55701925327971e-33,7.22011020848146e-32,65.2150444093716
P2RY14,-1.37196752694655,2.28373620879549,-12.9236206417945,1.74181357830934e-33,8.05168695516831e-32,65.1037009142165
SHMT2,1.32167933224881,5.88154315870577,12.9231220822266,1.75045970384695e-33,8.08531301138962e-32,65.0987851183156
MVB12B,-1.4818176599785,3.42753954068724,-12.9218297369533,1.77307135658585e-33,8.1833421781094e-32,65.0860430625428
VAMP2,-1.17659776583863,5.84465722251915,-12.9202024505508,1.80195755340677e-33,8.31015448221348e-32,65.0699995631591
FAM111B,1.87921615583481,2.90711710857263,12.9075442351659,2.04325571875315e-33,9.4082348087401e-32,64.9452379287667
MRM1,1.12607900528548,3.81149483693725,12.9072919142246,2.04837925523585e-33,9.42446343053011e-32,64.9427516638263
PHOSPHO1,-1.03691547095439,1.01456768004336,-12.8949235237101,2.31585640715359e-33,1.06308126732423e-31,64.8209101630007
NTN4,-1.89109710983099,5.20090442260318,-12.8949178448175,2.31598687984714e-33,1.06308126732423e-31,64.8208542341695
CTIF,-1.14763626027742,3.59945696367865,-12.8935277022248,2.34814668329533e-33,1.07700442972809e-31,64.8071637431807
SOCS2,-1.96299563725795,3.24220648962789,-12.8899846911471,2.43213683475987e-33,1.11466003706903e-31,64.7722747612254
LRRK2-DT,-2.84137106302821,2.70455063710677,-12.8877220026419,2.48733456228207e-33,1.13907167390661e-31,64.7499961105056
DCSTAMP,-1.62343371929959,1.48918074850458,-12.8848141780649,2.56010590160197e-33,1.17057813521037e-31,64.72136842263
DUS1L,1.12334488911822,5.66258975829723,12.8804077198135,2.67444294762195e-33,1.22096296240854e-31,64.6779931159465
PILRA,-1.66113670501438,4.07490431648103,-12.874791544215,2.82756915568694e-33,1.28987051778543e-31,64.6227212403496
SCIMP,-1.61318743383126,2.70753202550697,-12.8676481846076,3.03501167190676e-33,1.38236103492149e-31,64.5524379414656
CYP4B1,-4.08937509756568,5.26832976241382,-12.8650475878286,3.11423873184454e-33,1.41735136971007e-31,64.5268558775363
PHLDA2,2.24525263542715,5.96437058800508,12.8647617971726,3.12306997898529e-33,1.4202739075728e-31,64.5240447226227
PRKCH,-1.05129923911289,3.75752575224906,-12.8618113055158,3.21571415067759e-33,1.46127803093783e-31,64.4950244024183
CKAP2L,1.82915032460567,2.38713798953894,12.8581508156214,3.33446464948828e-33,1.51407301626765e-31,64.4590256152268
LATS2,-1.15717205987738,4.05034133363662,-12.8469470952157,3.72575135674109e-33,1.68914102664313e-31,64.3488773199928
AC130371.2,-1.36799510570717,1.89484030242687,-12.8423503426857,3.89922593690556e-33,1.76507356581674e-31,64.303699534363
METTL1,1.20457309520433,4.6517209826076,12.8386830113523,4.04337558182832e-33,1.82892148919261e-31,64.2676624401434
LINC01169,-1.05954573622585,0.497270446372187,-12.8344604283578,4.21593456878564e-33,1.90551189888871e-31,64.2261759288003
FGF14-AS2,-1.50278823496179,1.9691234105226,-12.8306932153228,4.37606448182102e-33,1.97637155884726e-31,64.189169510096
RRAS,-1.44348351924255,6.9748640981482,-12.8248986185115,4.63427223952902e-33,2.08818606462815e-31,64.1322587939508
SPATS2,1.03605890857127,3.8766251376018,12.8138974544492,5.16695222598084e-33,2.32643109468952e-31,64.0242502456667
HOXA5,-1.56658090554141,3.30655107399587,-12.8092786722417,5.40837780759245e-33,2.4332745894953e-31,63.9789181249692
IL5RA,-1.3779448140054,0.888475571385863,-12.808887694464,5.42932286960668e-33,2.44083471616231e-31,63.97508118168
ID4,-2.26402462516089,4.28927708612287,-12.8064482425354,5.56184331236097e-33,2.49850549652386e-31,63.9511425128505
TNFSF12,-1.25188476323113,5.45227137186356,-12.8049776052363,5.64328523198936e-33,2.53123245816582e-31,63.9367121261315
ECT2,1.75345847456401,4.48160540646525,12.8044344816724,5.67366204948092e-33,2.54292238686164e-31,63.9313830388463
KIF14,1.73794955856611,1.94312364340183,12.7984642267449,6.01850350104686e-33,2.69542978225456e-31,63.8728112951679
FGFR2,-2.08701150173939,3.28633397709959,-12.791449540357,6.45042614669199e-33,2.88667590154694e-31,63.8040116822532
KPNA2,1.75552776243259,6.30414096522651,12.7913035850443,6.45973358505118e-33,2.88864778479322e-31,63.8025803753364
FANCI,1.52593281210414,3.3871463307784,12.7911270617984,6.47100818361583e-33,2.89149568101554e-31,63.8008493164408
JUND,-1.39442011478297,7.77061109897955,-12.786287123159,6.78788889303712e-33,3.03079239074107e-31,63.7533918756363
DNA2,1.43350739582774,2.41658636137307,12.7858990181299,6.81395831416936e-33,3.04012925905007e-31,63.7495867735432
SHROOM4,-1.76514420351198,2.97569331400429,-12.7813570789629,7.12655778857506e-33,3.17719412211072e-31,63.7050607801132
ZEB1,-1.36984234564526,3.18037750751349,-12.7809101641575,7.15807804087756e-33,3.18883449412881e-31,63.7006799969366
GGTA1P,-1.41259239084242,2.72317786288426,-12.771923672551,7.82218381465854e-33,3.48205339628659e-31,63.6126092895125
FAM241A,-1.03332124774312,2.47987046764714,-12.7525778111851,9.46737183849413e-33,4.20805400767094e-31,63.4231257335242
AGMAT,1.4618076179902,2.04406221088927,12.7510052368195,9.61535608271007e-33,4.27060932029213e-31,63.4077298754334
PROS1,-1.75350630625379,4.90955072430296,-12.7496189082534,9.74772312738592e-33,4.32613935001409e-31,63.3941582500472
ORC1,1.74512104992271,2.56547721189371,12.7476549462446,9.93835466170008e-33,4.40742473326772e-31,63.3749331692021
LIMCH1,-1.80836665564982,5.35806845595288,-12.7301843517482,1.18061412838828e-32,5.22787644620199e-31,63.2039847614301
PLSCR4,-1.50345346915313,4.14217172922723,-12.7269962396973,1.21829032787615e-32,5.39066031113847e-31,63.1728029196726
DEPDC1,1.92194352777158,2.18773217537957,12.7250386863424,1.24201494146819e-32,5.48739704799492e-31,63.1536588349282
SGO1,1.55826410594602,1.85508879917583,12.7192852070128,1.31444072767509e-32,5.79869068920018e-31,63.0974012867662
SLC25A25,-1.35989814014467,3.98980610819698,-12.7136941487831,1.38884796953356e-32,6.11778188552833e-31,63.042745006035
NEBL,-1.78778257423211,3.83193491107146,-12.7097863013903,1.44333052844285e-32,6.35302574199887e-31,63.0045509008327
TXNDC17,1.44218495357899,5.63665824340958,12.707547854171,1.47549188656152e-32,6.48974185150471e-31,62.9826758503058
FAM167B,-1.3222424870754,3.89123265575269,-12.7037356208449,1.53191585691277e-32,6.73289013980051e-31,62.9454258750883
MAPK4,-1.88528966203589,1.01434478723128,-12.6927666227554,1.70653512124462e-32,7.47804958928741e-31,62.8382795481903
CA3,-1.98587278943342,2.03315949769738,-12.6925612093075,1.70998752257656e-32,7.48761104053618e-31,62.8362735241084
RADX,-1.30665948212453,1.31339603214826,-12.6907166575139,1.74130235346364e-32,7.61907038666962e-31,62.8182608080009
AF131215.6,-1.35220291530404,1.47099382639685,-12.689528482863,1.76177563184116e-32,7.70293265500403e-31,62.8066586002859
LRRC18,-1.53664736721085,0.909579664460137,-12.6872568219007,1.80158786078145e-32,7.87116273823106e-31,62.7844780702759
CD68,-1.3286355486795,2.13266383750132,-12.679354988028,1.94717957190962e-32,8.50095330438586e-31,62.707341150768
UBL3,-1.18031772748963,5.71785818656065,-12.6705881304696,2.12245379658737e-32,9.25930287662962e-31,62.6217903381538
F10,-1.56989056201933,2.26266521462904,-12.6682978424567,2.17077558572402e-32,9.46310439877235e-31,62.5994459804676
CD33,-1.27977135942496,1.96088631567889,-12.6655873248829,2.22938081416044e-32,9.71140032705012e-31,62.5730046291866
HSPD1,1.18593235697281,7.70782466509966,12.6575269994849,2.41312862731065e-32,1.04963081207701e-30,62.4943934931434
PRDX4,1.298900843939,7.35325770310993,12.6509290352635,2.57470590556718e-32,1.11826099235312e-30,62.4300647120559
RAMP2-AS1,-1.15883349010591,0.827679235972315,-12.6475734624229,2.66096790162567e-32,1.15487574511056e-30,62.3973555441228
GPR4,-1.35315306401443,2.95003095641091,-12.6431415663723,2.77932430832852e-32,1.20446923591372e-30,62.3541618918883
PROM2,2.16559408974583,4.93321368894381,12.6422142914389,2.80474315085228e-32,1.21459185764094e-30,62.3451256263166
NEXN,-1.54451632630321,3.15662718840048,-12.6358426656761,2.98577675161662e-32,1.29109105052664e-30,62.2830440515588
PTPRO,-1.33561027958916,1.86556626496851,-12.6313356821771,3.12081205831049e-32,1.34849282326029e-30,62.2391407676985
C1orf198,-1.23367486707973,6.14512201948681,-12.6235379225654,3.36895864587452e-32,1.45464970454617e-30,62.1632015658752
BUB1,1.89427963220981,3.2195970145848,12.5902695385996,4.66806671007434e-32,2.00383478338209e-30,61.8395009332705
ZBTB16,-2.07884448521595,1.53753236007972,-12.5796515097228,5.17966500730142e-32,2.21698690051075e-30,61.7362857363699
TIMP3,-1.96580512947109,2.94068356191604,-12.5727114773726,5.54383924347974e-32,2.37113786162706e-30,61.6688491050536
FRMD5,1.62248886838189,1.81388861409214,12.5702552163552,5.67874725365202e-32,2.42531888141843e-30,61.6449863665611
LMNB1,1.65643056178028,4.94642723822086,12.5666648937725,5.88184452864228e-32,2.51024006393279e-30,61.6101107275189
TTK,1.90017840973797,2.46433521510012,12.5661023600844,5.91431472230067e-32,2.52227120913862e-30,61.6046468867836
AC013457.1,-2.16050776003219,0.991557660825017,-12.5631645311633,6.08681231148519e-32,2.59208485559476e-30,61.5761141824071
TMEM139,-2.41035299993391,2.60808252703703,-12.561780984864,6.16977465284054e-32,2.62551753421744e-30,61.5626782037947
COL1A1,2.74780834007802,8.91470826722819,12.5590978027786,6.33389001266533e-32,2.6934113244334e-30,61.536623429556
ARHGAP18,-1.26674270091185,5.13547052693468,-12.5567625585559,6.48025706137168e-32,2.75366539785958e-30,61.5139497490349
SLC27A3,-1.37183681266363,4.31322061081593,-12.5487917492198,7.00567903192045e-32,2.97478898258881e-30,61.4365758266884
ACKR1,-2.64252364804454,3.85460108877779,-12.5426132387418,7.44195540867606e-32,3.15776794727537e-30,61.3766185428767
ZFYVE9,-1.27675619649289,3.54556353798588,-12.5395088497845,7.67126743282315e-32,3.25272776946569e-30,61.3464991462367
PRG4,-2.52332692242386,2.07322354331183,-12.5354391118673,7.98257548948296e-32,3.3774374314368e-30,61.3070199322324
MYOCD,-1.07798311085334,0.765939572661345,-12.5300450718098,8.41464740014065e-32,3.55514328651964e-30,61.2547049185967
SIDT2,-1.04426227648767,4.44839290240354,-12.5275921552205,8.61875653885218e-32,3.6361651602496e-30,61.2309189754434
TOX2,-1.59843066740906,2.86405648965934,-12.520229813522,9.26145762828921e-32,3.90172830376061e-30,61.1595416622177
SLC52A2,1.31909198984838,6.21635157438634,12.5089254558488,1.03423405910733e-31,4.35086987692135e-30,61.0499916784379
KHDRBS2,-1.99631486176646,1.65716389719951,-12.4993072133852,1.13602916618253e-31,4.77480564540986e-30,60.9568245915912
EME1,1.48091631975712,1.99926916288643,12.4992532979574,1.13662701830908e-31,4.77480564540986e-30,60.9563024510149
HMGN2P15,-1.77591245920012,1.96314967857358,-12.4904576859064,1.23847341914726e-31,5.19154668404705e-30,60.871138496647
TIMELESS,1.44918202364904,4.38660223636752,12.4896469577061,1.24830637945531e-31,5.22904629654136e-30,60.8632902417574
LRRK2,-2.91953666619477,3.90441822586384,-12.4852004947288,1.30363396620014e-31,5.45693030539091e-30,60.8202512441654
EFEMP1,-1.99185268354094,6.2681081489892,-12.4813035279368,1.35412760715293e-31,5.66427061109861e-30,60.7825379720379
CARD16,-1.43053719745823,3.84546656568209,-12.4756182151724,1.43130534514955e-31,5.97861618939932e-30,60.7275294515101
SLC44A3-AS1,1.07707219766789,2.3147918555848,12.4748508454511,1.44205235836532e-31,6.01924092757331e-30,60.720105787084
ARAP3,-1.23641510427055,3.46118590475524,-12.4694114437309,1.52056916531129e-31,6.34248446320715e-30,60.6674913174619
MNX1-AS1,1.96836534393257,1.92256277638051,12.4666613745067,1.56187127467795e-31,6.51015340784789e-30,60.6408951541482
SOBP,-1.28613186488412,1.52340979463438,-12.4645516850522,1.59431117020736e-31,6.64067220845804e-30,60.6204943555634
MMP19,-1.78014974711872,3.52048780263568,-12.4641009356523,1.60132866757194e-31,6.66519131421998e-30,60.6161358343369
PTPRM,-1.55050184528317,4.07014069807344,-12.4637275244391,1.60716540719619e-31,6.68476462733444e-30,60.612525200608
TRGJP2,-2.31567137902954,1.52416662839558,-12.4621426528288,1.63217495129354e-31,6.78400051335252e-30,60.5972012295306
RBBP8NL,1.4450495761182,2.46112596278421,12.4520250876628,1.801219726626e-31,7.48134519012568e-30,60.4994008427882
TNS2,-1.49116894719102,4.90957108499479,-12.4488984816557,1.85690317509856e-31,7.7071943192929e-30,60.469186713874
ACACB,-1.13768860676194,2.00857159102466,-12.4406524073138,2.01211899538933e-31,8.32796835324833e-30,60.3895204550428
PPP4R4,-1.22713324553886,0.960658152130508,-12.4375422659907,2.07395860701718e-31,8.57187744602935e-30,60.3594806149428
MYOZ1,-1.8616663167089,2.0717455252453,-12.4352205175797,2.12135252141429e-31,8.75986133545625e-30,60.3370583157356
FCGR3B,-1.80496828908673,1.61373213304705,-12.4351691243081,2.12241372069489e-31,8.75986133545625e-30,60.3365620111305
PRKG1,-1.35430881632566,2.39604458398779,-12.4342671823881,2.14112381931575e-31,8.83089962651028e-30,60.3278521467749
FANCA,1.25751910760573,2.35327002782866,12.4284157482571,2.2665596482587e-31,9.34171276566932e-30,60.2713545728142
HELLS,1.41194760407515,2.2089102517317,12.4269629849785,2.29881942418731e-31,9.46805165777441e-30,60.2573299359437
ILF2,1.02453353401016,8.14576534442796,12.4266169056806,2.30657156267873e-31,9.49334600287425e-30,60.2539891013714
HLX,-1.16605472832058,2.53681817663907,-12.4260646113744,2.31899683473179e-31,9.53782522298827e-30,60.2486577020229
HOXA4,-1.38503718184295,1.40881040632077,-12.4256901848253,2.32745839384212e-31,9.5659513818875e-30,60.2450433678262
AL133355.1,-1.29632280450034,2.81500292601843,-12.4249653349293,2.34392651219556e-31,9.6269227021451e-30,60.2380465735771
MCM10,1.80143925395826,2.12814182398365,12.4246815573689,2.35040530404991e-31,9.64680973607894e-30,60.2353074015954
PPBP,-2.57802826287855,1.85132991283978,-12.4218444091355,2.4161670737874e-31,9.90981593562157e-30,60.20792364455
P3H2,-2.61178225804639,3.68332352191859,-12.421222012848,2.43083669816624e-31,9.94921203586959e-30,60.2019168266576
FRMD4B,-1.12971871815667,3.41450698019375,-12.4196136917313,2.46915604701882e-31,1.00920332246321e-29,60.1863955082799
FAM167A,-2.21006148115126,2.8235693152136,-12.4192701710417,2.47741827659988e-31,1.01187857509524e-29,60.1830804603326
MAD2L1,1.74584780046008,3.0281781740866,12.4156212782764,2.56689705420739e-31,1.04697424623443e-29,60.1478710066427
MRGBP,1.0168874215209,4.6854037845346,12.4066462249799,2.80091048388353e-31,1.14084355286197e-29,60.0612919863881
SELPLG,-1.64426699193366,5.49117801006725,-12.400591216083,2.97066563260977e-31,1.20915118131737e-29,60.0029011988668
CLEC4E,-1.70787938134201,2.2932415361839,-12.3963653387259,3.09517085796455e-31,1.25895914442177e-29,59.9621588188087
HK3,-2.00844900585168,3.70193315827655,-12.3891819541503,3.31884463413186e-31,1.34900734514802e-29,59.8929203445092
LDHA,1.23828137414059,8.43884186904956,12.3889768842388,3.3254608994064e-31,1.35076508951905e-29,59.8909440653399
TSPAN7,-2.58328006329782,4.08992875560652,-12.385036063722,3.45518681001927e-31,1.40056258740657e-29,59.8529695215992
EXOC3L1,-1.08215740054173,2.63058477606727,-12.3845046481328,3.47306139193568e-31,1.40684049703028e-29,59.8478492079775
ARL13B,-1.00418917419101,3.38407369298542,-12.3672248256546,4.10725024352679e-31,1.66259007453971e-29,59.6814207671815
CDK1,1.91539756278586,4.23915264649533,12.36272891617,4.2903569042274e-31,1.73551856706489e-29,59.6381402160769
ATP1B2,-1.28737317088939,1.6045733117909,-12.3561459950629,4.57321823004764e-31,1.84867171496947e-29,59.5747845730475
DECR2,1.16889300343729,3.9663836935956,12.3551844601241,4.61605969381077e-31,1.86471094060191e-29,59.5655321020502
CDCA2,1.6237334921951,2.10853950017992,12.3439067513052,5.14937414231971e-31,2.07588107523966e-29,59.4570411854621
EPB41L2,-1.49028254703741,3.7805237823714,-12.3419552061049,5.24769655815427e-31,2.11407204199929e-29,59.4382730506903
SERPING1,-1.57516067997389,7.96859542705802,-12.3385214626557,5.42525290507217e-31,2.18261812777572e-29,59.4052545483045
TIMP1,1.51547086312489,9.54840696119132,12.3333512852908,5.70394161421744e-31,2.29160811764654e-29,59.3555483801986
FEN1,1.39610796552504,5.11588345324098,12.3316154129897,5.80066998171856e-31,2.32888206663848e-29,59.3388622895585
SHCBP1,1.57391944310505,2.73637603931142,12.3103170264017,7.12915209129611e-31,2.8564103736017e-29,59.1342384159698
THBS2,2.44219748575859,5.81279634471232,12.3048109004805,7.51929819497419e-31,3.00863813316625e-29,59.081370666571
PC,1.47412006979504,4.09927503497739,12.3038083850783,7.59258661084636e-31,3.03590142245633e-29,59.0717463188275
PLLP,-1.74878270030205,3.41148188905377,-12.3023384770394,7.70133094843756e-31,3.0754529760642e-29,59.0576357041933
BPHL,1.05691009603805,3.39216013563351,12.3023303210628,7.70193863495666e-31,3.0754529760642e-29,59.0575574122461
MYO7B,-1.21457763024108,0.791372853834944,-12.3010038735475,7.8014075358358e-31,3.11095640965555e-29,59.0448247864943
PLEKHO2,-1.21822143989719,5.33401838549202,-12.2998954891216,7.88550401799987e-31,3.14236535370437e-29,59.0341859485674
BOP1,1.45664270303416,5.36348640878566,12.2939213137013,8.35456618073871e-31,3.32703663216471e-29,58.9768520416315
PAK1,1.06639934113104,5.27052693101355,12.2931207344796,8.41949835753481e-31,3.35063061577574e-29,58.9691701056081
SSR4,1.23615203626316,7.44155319121081,12.2899719913693,8.67979158473402e-31,3.45175855102544e-29,58.938959153752
